Time in s	CH I in Volt	CH II in Volt	
9.1E-5	-1.18E-02	4.00E-04	
9.105E-5	-1.18E-02	4.00E-04	
9.11E-5	-1.18E-02	6.00E-04	
9.115E-5	-1.18E-02	4.00E-04	
9.12E-5	-1.18E-02	4.00E-04	
9.125E-5	-1.18E-02	4.00E-04	
9.13E-5	-1.18E-02	4.00E-04	
9.135E-5	-1.18E-02	6.00E-04	
9.14E-5	-1.18E-02	4.00E-04	
9.145E-5	-1.18E-02	6.00E-04	
9.15E-5	-1.18E-02	4.00E-04	
9.155E-5	-1.18E-02	4.00E-04	
9.16E-5	-1.16E-02	4.00E-04	
9.165E-5	-1.16E-02	6.00E-04	
9.17E-5	-1.16E-02	4.00E-04	
9.175E-5	-1.16E-02	4.00E-04	
9.18E-5	-1.16E-02	4.00E-04	
9.185E-5	-1.16E-02	4.00E-04	
9.19E-5	-1.16E-02	4.00E-04	
9.195E-5	-1.18E-02	6.00E-04	
9.2E-5	-1.16E-02	2.00E-04	
9.205E-5	-1.18E-02	6.00E-04	
9.21E-5	-1.16E-02	6.00E-04	
9.215E-5	-1.16E-02	6.00E-04	
9.22E-5	-1.16E-02	6.00E-04	
9.225E-5	-1.16E-02	4.00E-04	
9.23E-5	-1.16E-02	4.00E-04	
9.235E-5	-1.16E-02	4.00E-04	
9.24E-5	-1.16E-02	6.00E-04	
9.245E-5	-1.16E-02	6.00E-04	
9.25E-5	-1.16E-02	4.00E-04	
9.255E-5	-1.18E-02	6.00E-04	
9.26E-5	-1.18E-02	4.00E-04	
9.265E-5	-1.18E-02	4.00E-04	
9.27E-5	-1.18E-02	4.00E-04	
9.275E-5	-1.18E-02	6.00E-04	
9.28E-5	-1.18E-02	4.00E-04	
9.285E-5	-1.18E-02	6.00E-04	
9.29E-5	-1.18E-02	6.00E-04	
9.295E-5	-1.16E-02	6.00E-04	
9.3E-5	-1.16E-02	6.00E-04	
9.305E-5	-1.16E-02	4.00E-04	
9.31E-5	-1.18E-02	6.00E-04	
9.315E-5	-1.18E-02	6.00E-04	
9.32E-5	-1.18E-02	4.00E-04	
9.325E-5	-1.18E-02	6.00E-04	
9.33E-5	-1.16E-02	6.00E-04	
9.335E-5	-1.18E-02	4.00E-04	
9.34E-5	-1.18E-02	6.00E-04	
9.345E-5	-1.18E-02	4.00E-04	
9.35E-5	-1.18E-02	4.00E-04	
9.355E-5	-1.18E-02	6.00E-04	
9.36E-5	-1.18E-02	6.00E-04	
9.365E-5	-1.18E-02	6.00E-04	
9.37E-5	-1.18E-02	6.00E-04	
9.375E-5	-1.18E-02	4.00E-04	
9.38E-5	-1.18E-02	6.00E-04	
9.385E-5	-1.18E-02	6.00E-04	
9.39E-5	-1.18E-02	4.00E-04	
9.395E-5	-1.18E-02	4.00E-04	
9.4E-5	-1.18E-02	4.00E-04	
9.405E-5	-1.18E-02	6.00E-04	
9.41E-5	-1.20E-02	4.00E-04	
9.415E-5	-1.20E-02	4.00E-04	
9.42E-5	-1.20E-02	6.00E-04	
9.425E-5	-1.20E-02	6.00E-04	
9.43E-5	-1.20E-02	4.00E-04	
9.435E-5	-1.20E-02	4.00E-04	
9.44E-5	-1.20E-02	6.00E-04	
9.445E-5	-1.20E-02	4.00E-04	
9.45E-5	-1.20E-02	4.00E-04	
9.455E-5	-1.20E-02	4.00E-04	
9.46E-5	-1.20E-02	6.00E-04	
9.465E-5	-1.20E-02	6.00E-04	
9.47E-5	-1.20E-02	6.00E-04	
9.475E-5	-1.20E-02	6.00E-04	
9.48E-5	-1.20E-02	4.00E-04	
9.485E-5	-1.20E-02	6.00E-04	
9.49E-5	-1.20E-02	4.00E-04	
9.495E-5	-1.20E-02	6.00E-04	
9.5E-5	-1.20E-02	4.00E-04	
9.505E-5	-1.20E-02	4.00E-04	
9.51E-5	-1.20E-02	4.00E-04	
9.515E-5	-1.20E-02	4.00E-04	
9.52E-5	-1.20E-02	4.00E-04	
9.525E-5	-1.20E-02	4.00E-04	
9.53E-5	-1.20E-02	4.00E-04	
9.535E-5	-1.20E-02	6.00E-04	
9.54E-5	-1.20E-02	4.00E-04	
9.545E-5	-1.20E-02	6.00E-04	
9.55E-5	-1.20E-02	4.00E-04	
9.555E-5	-1.20E-02	4.00E-04	
9.56E-5	-1.20E-02	4.00E-04	
9.565E-5	-1.18E-02	4.00E-04	
9.57E-5	-1.18E-02	4.00E-04	
9.575E-5	-1.18E-02	4.00E-04	
9.58E-5	-1.18E-02	4.00E-04	
9.585E-5	-1.18E-02	4.00E-04	
9.59E-5	-1.18E-02	4.00E-04	
9.595E-5	-1.18E-02	4.00E-04	
9.6E-5	-1.18E-02	4.00E-04	
9.605E-5	-1.16E-02	4.00E-04	
9.61E-5	-1.16E-02	4.00E-04	
9.615E-5	-1.16E-02	4.00E-04	
9.62E-5	-1.16E-02	4.00E-04	
9.625E-5	-1.16E-02	4.00E-04	
9.63E-5	-1.16E-02	4.00E-04	
9.635E-5	-1.14E-02	4.00E-04	
9.64E-5	-1.14E-02	4.00E-04	
9.645E-5	-1.14E-02	4.00E-04	
9.65E-5	-1.14E-02	2.00E-04	
9.655E-5	-1.14E-02	2.00E-04	
9.66E-5	-1.14E-02	4.00E-04	
9.665E-5	-1.14E-02	4.00E-04	
9.67E-5	-1.14E-02	4.00E-04	
9.675E-5	-1.14E-02	4.00E-04	
9.68E-5	-1.14E-02	4.00E-04	
9.685E-5	-1.14E-02	4.00E-04	
9.69E-5	-1.14E-02	4.00E-04	
9.695E-5	-1.14E-02	2.00E-04	
9.7E-5	-1.14E-02	4.00E-04	
9.705E-5	-1.12E-02	4.00E-04	
9.71E-5	-1.14E-02	2.00E-04	
9.715E-5	-1.14E-02	4.00E-04	
9.72E-5	-1.14E-02	4.00E-04	
9.725E-5	-1.14E-02	4.00E-04	
9.73E-5	-1.14E-02	4.00E-04	
9.735E-5	-1.14E-02	4.00E-04	
9.74E-5	-1.14E-02	4.00E-04	
9.745E-5	-1.14E-02	4.00E-04	
9.75E-5	-1.14E-02	2.00E-04	
9.755E-5	-1.14E-02	2.00E-04	
9.76E-5	-1.16E-02	4.00E-04	
9.765E-5	-1.16E-02	4.00E-04	
9.77E-5	-1.16E-02	2.00E-04	
9.775E-5	-1.16E-02	2.00E-04	
9.78E-5	-1.16E-02	4.00E-04	
9.785E-5	-1.16E-02	4.00E-04	
9.79E-5	-1.16E-02	4.00E-04	
9.795E-5	-1.16E-02	2.00E-04	
9.8E-5	-1.16E-02	4.00E-04	
9.805E-5	-1.16E-02	4.00E-04	
9.81E-5	-1.16E-02	4.00E-04	
9.815E-5	-1.16E-02	2.00E-04	
9.82E-5	-1.18E-02	4.00E-04	
9.825E-5	-1.18E-02	4.00E-04	
9.83E-5	-1.18E-02	2.00E-04	
9.835E-5	-1.18E-02	2.00E-04	
9.84E-5	-1.18E-02	4.00E-04	
9.845E-5	-1.18E-02	2.00E-04	
9.85E-5	-1.18E-02	4.00E-04	
9.855E-5	-1.18E-02	4.00E-04	
9.86E-5	-1.18E-02	4.00E-04	
9.865E-5	-1.20E-02	4.00E-04	
9.87E-5	-1.20E-02	4.00E-04	
9.875E-5	-1.20E-02	2.00E-04	
9.88E-5	-1.20E-02	4.00E-04	
9.885E-5	-1.20E-02	4.00E-04	
9.89E-5	-1.18E-02	4.00E-04	
9.895E-5	-1.20E-02	4.00E-04	
9.9E-5	-1.20E-02	4.00E-04	
9.905E-5	-1.20E-02	4.00E-04	
9.91E-5	-1.20E-02	4.00E-04	
9.915E-5	-1.20E-02	2.00E-04	
9.92E-5	-1.20E-02	4.00E-04	
9.925E-5	-1.20E-02	4.00E-04	
9.93E-5	-1.20E-02	4.00E-04	
9.935E-5	-1.20E-02	4.00E-04	
9.94E-5	-1.20E-02	4.00E-04	
9.945E-5	-1.20E-02	2.00E-04	
9.95E-5	-1.20E-02	2.00E-04	
9.955E-5	-1.20E-02	4.00E-04	
9.96E-5	-1.20E-02	4.00E-04	
9.965E-5	-1.20E-02	4.00E-04	
9.97E-5	-1.20E-02	2.00E-04	
9.975E-5	-1.20E-02	4.00E-04	
9.98E-5	-1.20E-02	4.00E-04	
9.985E-5	-1.20E-02	4.00E-04	
9.99E-5	-1.20E-02	4.00E-04	
9.995E-5	-1.20E-02	6.00E-04	
1.E-4	-1.20E-02	4.00E-04	
1.0005E-4	-1.20E-02	4.00E-04	
1.001E-4	-1.20E-02	4.00E-04	
1.0015E-4	-1.20E-02	4.00E-04	
1.002E-4	-1.20E-02	2.00E-04	
1.0025E-4	-1.20E-02	4.00E-04	
1.003E-4	-1.20E-02	4.00E-04	
1.0035E-4	-1.20E-02	4.00E-04	
1.004E-4	-1.20E-02	4.00E-04	
1.0045E-4	-1.20E-02	4.00E-04	
1.005E-4	-1.18E-02	4.00E-04	
1.0055E-4	-1.18E-02	4.00E-04	
1.006E-4	-1.18E-02	4.00E-04	
1.0065E-4	-1.18E-02	4.00E-04	
1.007E-4	-1.18E-02	4.00E-04	
1.0075E-4	-1.18E-02	4.00E-04	
1.008E-4	-1.18E-02	4.00E-04	
1.0085E-4	-1.18E-02	6.00E-04	
1.009E-4	-1.18E-02	4.00E-04	
1.0095E-4	-1.18E-02	4.00E-04	
1.01E-4	-1.16E-02	4.00E-04	
1.0105E-4	-1.16E-02	4.00E-04	
1.011E-4	-1.16E-02	4.00E-04	
1.0115E-4	-1.16E-02	4.00E-04	
1.012E-4	-1.16E-02	4.00E-04	
1.0125E-4	-1.16E-02	6.00E-04	
1.013E-4	-1.16E-02	4.00E-04	
1.0135E-4	-1.14E-02	4.00E-04	
1.014E-4	-1.14E-02	6.00E-04	
1.0145E-4	-1.14E-02	4.00E-04	
1.015E-4	-1.14E-02	4.00E-04	
1.0155E-4	-1.14E-02	4.00E-04	
1.016E-4	-1.14E-02	6.00E-04	
1.0165E-4	-1.14E-02	4.00E-04	
1.017E-4	-1.12E-02	6.00E-04	
1.0175E-4	-1.12E-02	4.00E-04	
1.018E-4	-1.12E-02	4.00E-04	
1.0185E-4	-1.12E-02	6.00E-04	
1.019E-4	-1.12E-02	4.00E-04	
1.0195E-4	-1.12E-02	6.00E-04	
1.02E-4	-1.12E-02	4.00E-04	
1.0205E-4	-1.12E-02	4.00E-04	
1.021E-4	-1.12E-02	4.00E-04	
1.0215E-4	-1.12E-02	6.00E-04	
1.022E-4	-1.12E-02	6.00E-04	
1.0225E-4	-1.12E-02	4.00E-04	
